,esent,eopenrate,eclickrate,avgorder,paperless,refill,doorstep,create_first,first_last,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BOM,city_DEL,city_MAA
6683,0.609696422680319,-1.3969823453650023,-0.9554645362108118,0.251784909170255,1,0,0,1.0111003496050877,1.1477544494590517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28477,0.609696422680319,0.6130066415960151,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26056,1.0432664412169024,-0.501979341725387,0.9580269347454249,-0.24903387487036419,0,0,0,1.2202788781820237,1.312728996485911,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18726,-1.396631677046833,1.2709062383895562,0.3852673594957101,-0.656512086628249,1,0,0,0.2244137521351121,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26518,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-0.4735868247790461,0,0,0,0.8979911248941955,0.6119819528063067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,0.8820707543160962,0.27192396768782157,-0.9554645362108118,0.20842748456159813,0,0,0,1.3464466036352336,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15734,0.5546167886385531,0.26930260905912984,1.4548522508091672,-1.3778714854366843,1,0,0,-0.992139884782625,1.00231181179992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30426,-0.009296994998009666,0.9503515437501562,0.3852673594957101,0.6548920786388381,1,1,0,1.1528485523008967,0.7854889597659269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1538,0.9897091548153909,-0.27859069939630987,0.9714131864103015,0.17167515014828105,0,0,0,1.5861604211501277,1.5554402644006942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28063,0.6645667735600463,0.6648033135619417,1.4296775801617827,-0.8312196743876757,1,0,0,0.9519075873111779,0.7854889597659269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7302,-0.1254182559764667,1.4291091471138908,-0.9554645362108118,-0.625411170301082,0,0,0,1.747836942684848,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
334,1.0432664412169024,0.009187588055237405,0.5142670205503366,0.006904005153471394,0,0,0,0.8071906478273968,1.5846053520388177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20209,0.10559834752501197,-0.6116301516351721,-0.9554645362108118,-1.500571055885311,1,0,1,-0.3973166662393107,-0.5097924827577026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2984,0.9897091548153909,1.3323538942133093,0.9714131864103015,0.372251428420853,1,0,0,-0.992139884782625,1.6468808273160318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26392,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.5914205120108715,0,0,0,1.4523831901181943,0.8081062567220719,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9025,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.24030732328398863,1,0,0,1.421752653940895,1.5598098298583327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29464,0.27584389124736125,0.09758332147578905,1.1709335574381314,-0.6131482868336323,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23974,-1.324893960244354,1.3617570396018652,-0.9554645362108118,-0.16497006906702136,1,0,0,-0.992139884782625,-0.027629176398934155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18124,0.27584389124736125,-0.08143271857335035,0.750752669814664,2.0832183768051804,1,0,0,-0.10150138138680301,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18718,0.33207291165843633,0.45606788209500493,0.7309518012330677,0.8753920168177581,1,0,0,0.7171886030213033,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8894,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.49941299135626527,0,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10908,0.33207291165843633,0.34768138370748175,0.7309518012330677,-0.6489815436168792,0,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8315,0.5546167886385531,1.0946792952105184,1.0879264474708787,-1.894675938385371,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24095,-1.1857349351709405,1.1173563573836274,0.3852673594957101,-1.2660296215140812,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7961,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-1.0141286358252277,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23610,-0.9201344965892113,0.575103368312008,0.3852673594957101,0.27845539437016065,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26189,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-3.185042850492065,1,0,0,1.0708551123593117,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9212,0.9897091548153909,-0.49115674815643057,0.9714131864103015,0.19795810455348564,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6681,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.5202011439721823,0,0,0,1.2987288342056038,1.1858930643152463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30202,-0.1254182559764667,0.6593199207480811,-0.9554645362108118,-0.625411170301082,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14477,-1.7073793414614604,0.13930424996316923,-0.9554645362108118,-0.625411170301082,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58,-0.24287456584784875,1.6850321585996926,-0.9554645362108118,0.6812958375521014,0,0,0,1.6069386331004265,1.6672245692444163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8036,0.9359787347106673,-1.3969823453650023,-0.9554645362108118,1.4671036583583763,1,0,0,1.1011926371294363,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12521,0.21936131215973487,1.0902296865248267,-0.9554645362108118,1.0777013346928201,1,0,0,0.7171886030213033,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30470,-0.6046775917319613,0.05891074934966711,-0.9554645362108118,-0.8532972713403724,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27171,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.7624501538195413,0,0,0,1.6988025115626755,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17640,-0.009296994998009666,1.0206045179000727,0.3852673594957101,-0.625411170301082,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3631,1.7769573713597715,-1.3969823453650023,-0.9554645362108118,2.118927140205784,0,0,1,0.3294037955772868,1.5833437454922448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14344,0.8820707543160962,-0.4685391837530169,0.5585395049677702,-0.625411170301082,1,0,0,0.7499420912015307,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21601,0.33207291165843633,0.6396092585126665,1.508004661500978,-0.07326710394159984,1,0,0,-0.10150138138680301,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14654,-0.7290613182928722,0.9356684275834635,-0.9554645362108118,-0.709651861419017,0,0,0,-0.992139884782625,0.8081062567220719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10335,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-0.4362862879498141,0,0,0,1.144944166869709,0.17218940020150297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3811,0.33207291165843633,0.07789115582646232,0.7309518012330677,0.9182410773876905,0,0,0,-0.992139884782625,0.7080967055718379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12009,-0.1839719963831647,1.6459444020587706,0.3852673594957101,-0.5445664095920509,1,0,0,1.1196085733576013,1.3357842930436539,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22763,-0.3021427178501765,1.3214511210981859,0.3852673594957101,1.6923461935845932,1,0,0,0.3294037955772868,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
280,1.4136522143130514,0.22108837722642183,0.8704354403985851,2.360109648333548,0,0,0,1.5677066766061007,1.6932394614371633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3484,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07001228985642996,0,0,0,1.5390336892070784,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5109,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.1393076202247758,0,0,0,-0.3973166662393107,1.6431015509151043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15499,0.33207291165843633,0.9234862442990337,1.3702868401095696,0.28017060274185335,1,0,0,0.7499420912015307,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2590,1.202940811278188,-1.3969823453650023,-0.9554645362108118,-0.17163234005421532,0,0,0,-0.992139884782625,1.4283396298270012,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21664,-0.24287456584784875,1.6423204955435322,1.6618978607348658,-1.2673085724942181,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10620,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,0.23925488474394832,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24949,0.9897091548153909,-0.27859069939630987,1.2068335236573406,1.2944996471758423,0,0,0,1.306816407620573,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21863,-0.3617947772843068,1.229362317677442,1.3934717071773925,-1.2673085724942181,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2921,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-1.2247281963549737,1,0,0,0.9170648138920706,1.4484739741157289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3973,1.4136522143130514,0.615803813219103,1.6039865760397727,1.0533571556120835,0,0,0,1.5081678765952649,1.5671474126896672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20152,0.21936131215973487,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,1.188937545011113,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29875,-0.1839719963831647,0.7922588769327656,0.9319442321735247,-0.8915419620845798,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3373,-0.8557813258869165,-0.19784529043632929,1.2841454844270423,0.5852234610359509,0,0,0,1.3431430618840885,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11879,0.6645667735600463,1.1792125177016992,1.0570895499415773,1.2107827776817266,1,0,0,0.3294037955772868,1.1676168130258915,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25026,-1.470175613074867,0.13930424996316923,-0.9554645362108118,-0.5497986773573637,0,0,0,0.2244137521351121,1.6563227790421282,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8364,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-3.5708334063584166,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22603,-0.4218508663890485,0.575103368312008,1.0421251326814465,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19404,0.7192338401913919,-0.21234431117039113,-0.9554645362108118,-0.681903717451872,1,0,0,-0.992139884782625,0.7356615451339067,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25802,0.827980570483276,0.539377473507446,-0.9554645362108118,1.503298853429758,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16205,0.4438039467001591,-0.36226097860153483,1.1200577956838595,1.6897649061058908,1,0,0,0.4840543988461073,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6485,-0.6046775917319613,-1.3969823453650023,-0.9554645362108118,-0.027926755976992915,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16248,0.827980570483276,0.539377473507446,0.5739703873987002,-0.7713233976970489,1,1,0,-0.992139884782625,1.312728996485911,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12987,-1.6246274860372512,0.13930424996316923,0.3852673594957101,-1.1708514682095545,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19738,0.7192338401913919,0.575103368312008,1.4174092106683316,-0.6511315967591759,1,0,0,0.3294037955772868,0.3835030535704725,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21366,0.609696422680319,0.6130066415960151,0.6394323940740927,-1.1417648131523652,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2401,0.7192338401913919,1.1970495573702302,1.2707008429333309,0.1966476812376552,1,0,0,0.7798012373746591,1.5235066885922357,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16881,-0.24287456584784875,0.6065279208302288,1.6618978607348658,0.6124171917403279,1,0,0,1.081362684134746,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6742,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,1,0,0,0.9519075873111779,0.9196382872226807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14093,0.6645667735600463,0.43222594607938897,1.4296775801617827,-0.6264793795432468,1,1,0,1.438727494699887,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29422,-1.6246274860372512,1.1173563573836274,0.3852673594957101,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8733,0.33207291165843633,-0.09990188289453292,-0.9554645362108118,1.7990530313191595,0,0,0,1.0914662771093862,-0.76642029518711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21491,0.04829774456868317,0.3352205969770186,0.8358217481872975,-1.1417648131523652,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6283,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-0.6938483190246478,1,0,0,0.7171886030213033,-0.76642029518711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17307,0.609696422680319,0.8704237375219516,0.3852673594957101,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17391,-0.06719797262417185,1.344895721912389,0.8823401488465551,-0.625411170301082,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
787,0.9897091548153909,0.022910853434981136,-0.9554645362108118,0.19227678416133415,1,0,0,1.6383117330013803,0.8081062567220719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16784,0.7737033076126745,0.3043630353939335,1.2574907303545337,-0.5336016784832945,1,0,0,0.6810027978756811,0.9637759163306511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5164,0.27584389124736125,0.13930424996316923,1.385662390493461,-0.06351020465190757,0,0,0,1.2143373534749418,1.309618599686993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24109,-1.1179329578827595,1.2055265520739702,0.3852673594957101,-0.06536691878222836,1,0,0,-0.10150138138680301,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18039,0.4438039467001591,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8774,-1.324893960244354,1.5593634648402301,-0.9554645362108118,-0.39732098917236414,0,0,0,-0.992139884782625,0.7613954323231769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29713,0.4438039467001591,0.6745141555176981,1.3404584725309672,1.8641740243891811,1,0,0,1.2019797494775466,0.4884016211476257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4614,1.2558459792355645,1.2990132724563805,0.4595121595217839,2.4408359957039454,1,0,0,1.3621984415975048,1.6788489424011963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19143,0.7737033076126745,0.48058275176381915,-0.9554645362108118,-0.03022830154989482,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
948,-1.470175613074867,1.4651756905480795,-0.9554645362108118,-0.7596816267583529,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15656,0.7192338401913919,0.32130125110356705,-0.9554645362108118,-0.625411170301082,1,1,0,0.4840543988461073,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24525,-1.324893960244354,1.3617570396018652,0.3852673594957101,-0.625411170301082,1,1,0,-0.992139884782625,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30754,-1.324893960244354,0.13930424996316923,0.3852673594957101,-0.9024616112277908,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
182,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.6465859328316268,0,0,0,0.2244137521351121,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19416,0.609696422680319,1.0727063866474487,1.07235267280457,-0.6264793795432468,1,0,0,0.9170648138920706,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23226,-0.7921075461847275,0.4633181762414821,1.2445066858874307,-1.2660296215140812,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26369,1.0432664412169024,-0.8049112333034237,-0.9554645362108118,-0.048685861372501235,0,0,0,1.6047713518193678,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19262,0.5546167886385531,-1.3969823453650023,-0.9554645362108118,-0.6280822568857481,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30708,-1.1179329578827595,1.4975070137813868,-0.9554645362108118,-0.9024616112277908,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1265,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.03575711881258028,0,0,0,1.4126428913707978,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25295,0.9897091548153909,-0.49115674815643057,-0.9554645362108118,-0.5200692271409224,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
942,1.3611983574463986,0.9806960082108289,1.3981972864070136,1.2220706281648754,1,1,0,1.5297813964510754,1.4509340910802055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
818,0.609696422680319,1.6238231448616545,0.3852673594957101,-0.07326710394159984,0,0,0,0.4840543988461073,1.6525631014221243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16903,0.21936131215973487,0.7669447595249734,1.18867269982011,-0.07326710394159984,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5328,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,1.4956111057881667,1,0,0,1.4895002830648347,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6567,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,0.4940990857869733,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27217,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.0037078051608139396,0,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6453,0.4438039467001591,0.04059752328532385,1.480935257164847,-0.2500046455505075,0,0,0,1.144944166869709,1.0666112457660235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5743,1.0966548184286353,-0.3025436585125815,-0.9554645362108118,1.2459756209507156,1,0,0,-0.992139884782625,1.6508466242987467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23081,-0.6665977458036425,-0.31404203964209604,1.1709335574381314,0.7789337150087424,1,0,0,-0.992139884782625,0.990016151746266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14928,-1.7073793414614604,0.13930424996316923,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26437,0.9897091548153909,-0.49115674815643057,-0.9554645362108118,0.3347131829204693,0,0,0,0.413892938595797,0.6119819528063067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7939,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,0,0,0,1.359145516450346,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14991,0.609696422680319,0.8124153749532642,0.6394323940740927,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20697,0.16261605033096144,-1.3969823453650023,-0.9554645362108118,-0.6158107708791613,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1758,1.3085973639674964,0.46797790495347574,1.2943882669357105,-0.6168762861255636,0,0,0,1.0111003496050877,1.5671474126896672,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27117,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,1,0,0,1.1105660384470266,1.5047530715669202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6937,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,2.290786804934256,0,0,0,1.7332258611468414,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22336,0.33207291165843633,0.8601374439768523,0.3852673594957101,0.6144105374092034,1,1,0,0.5436999657574196,0.9771839590271731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29424,-1.2546670766281962,0.18453151910573104,-0.9554645362108118,-0.625411170301082,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17492,0.21936131215973487,0.11803630388614067,0.7711102448958098,-0.09658942295120516,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16612,0.4438039467001591,-0.36226097860153483,-0.9554645362108118,-0.625411170301082,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10515,-0.7921075461847275,-0.24002747880094177,-0.9554645362108118,-0.5409080394299767,0,0,0,-0.992139884782625,0.9034422480293657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3147,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.7238691880752364,0,0,0,-0.992139884782625,0.990016151746266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25771,1.3085973639674964,-0.5518067895574001,0.4465174776001946,-0.6511315967591759,0,0,0,0.5436999657574196,1.6629046667018719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1000,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,0.06808242650423887,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15071,-0.06719797262417185,0.23383092292263263,-0.9554645362108118,-0.05516510107555091,1,0,0,0.6810027978756811,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4783,0.609696422680319,-1.3969823453650023,-0.9554645362108118,0.42113138222060253,0,0,0,1.0485066006598893,1.3822841248663815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6859,0.7737033076126745,0.5569826377579706,0.5897601397926299,0.2865967729236591,0,0,0,1.2945670090298327,0.6119819528063067,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6141,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.12521973471919534,0,0,0,-0.3973166662393107,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19194,-0.06719797262417185,1.2925950945672924,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7670,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.0164377292505155,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7134,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.6532828734085182,0,0,0,0.8979911248941955,-0.76642029518711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5496,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,1.4607105460851417,1,0,0,0.6810027978756811,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18349,-1.470175613074867,0.13930424996316923,0.3852673594957101,-0.06954752193506475,1,0,0,-0.992139884782625,1.324644221569945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6234,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.9260756354778936,0,0,0,1.2815754099963574,-0.76642029518711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12934,0.7192338401913919,-0.0422678029709831,0.6059232797598176,-1.2430920008245054,1,0,0,1.1105660384470266,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
